PDB code,Per-atom refined?
5DSZ,TRUE
1DSL,TRUE
1DSM,TRUE
1DSN,FALSE
1DSO,TRUE
1DSP,TRUE
1DSQ,FALSE
1DSR,FALSE
1DSS,TRUE
1DST,TRUE
1DSU,TRUE
1DSV,FALSE
1DSW,FALSE
1DSX,TRUE
1DSY,TRUE
1DSZ,TRUE
2DS0,TRUE
2DS1,TRUE
2DS2,TRUE
2DS4,FALSE
3DSW,TRUE
3DSX,TRUE
3DSY,TRUE
3DSZ,TRUE
4DS0,TRUE
4DS1,TRUE
4DS2,TRUE
4DS3,TRUE
4DS4,TRUE
4DS5,TRUE
4DS6,TRUE
4DS7,TRUE
4DS8,TRUE
4DSA,TRUE
4DSB,TRUE
4DSC,TRUE
4DSD,TRUE
4DSE,TRUE
2DSR,TRUE
2DST,TRUE
2DSU,TRUE
2DSV,TRUE
2DSW,TRUE
2DSX,TRUE
2DSY,TRUE
2DSZ,TRUE
3DS0,TRUE
3DS1,TRUE
3DS2,TRUE
3DS3,TRUE
3DS4,TRUE
3DS5,TRUE
3DS6,TRUE
3DS7,TRUE
3DS8,TRUE
3DS9,TRUE
3DSB,TRUE
4DSG,TRUE
4DSH,TRUE
4DSI,TRUE
4DSJ,TRUE
4DSK,TRUE
4DSL,TRUE
4DSN,TRUE
4DSO,TRUE
4DSQ,FALSE
4DSR,TRUE
4DSS,TRUE
4DST,TRUE
4DSU,TRUE
4DSY,TRUE
4DSZ,TRUE
5DS0,TRUE
5DS1,TRUE
5DS2,TRUE
1DSK,FALSE
2DS5,TRUE
2DSQ,FALSE
3DSC,TRUE
3DSV,TRUE
4DSF,TRUE
5DS3,TRUE
5DST,TRUE
5DS4,TRUE
5DS5,TRUE
5DS6,TRUE
5DS7,TRUE
5DS8,TRUE
5DS9,TRUE
5DSA,TRUE
5DSB,TRUE
5DSC,TRUE
5DSD,TRUE
5DSE,TRUE
5DSF,TRUE
5DSG,TRUE
5DSH,TRUE
5DSI,TRUE
5DSJ,TRUE
5DSK,TRUE
5DSL,TRUE
5DSM,TRUE
5DSN,TRUE
5DSO,TRUE
5DSP,TRUE
5DSQ,TRUE
5DSR,TRUE
5DSS,TRUE
2DS6,TRUE
2DS7,TRUE
2DS8,TRUE
2DS9,TRUE
2DSA,TRUE
2DSB,TRUE
2DSC,TRUE
2DSD,TRUE
2DSF,TRUE
2DSG,TRUE
2DSH,TRUE
2DSI,TRUE
2DSJ,TRUE
2DSK,TRUE
2DSL,TRUE
2DSM,FALSE
2DSN,TRUE
2DSO,TRUE
2DSP,TRUE
3DSD,TRUE
3DSE,TRUE
3DSF,TRUE
3DSG,TRUE
3DSH,TRUE
3DSI,TRUE
3DSJ,TRUE
3DSK,TRUE
3DSL,TRUE
3DSM,TRUE
3DSN,TRUE
3DSO,TRUE
3DSP,TRUE
3DSQ,TRUE
3DSR,TRUE
3DSS,TRUE
3DST,TRUE
3DSU,TRUE
1DT0,TRUE
1DT1,TRUE
1DT2,TRUE
1DT3,TRUE
1DT4,FALSE
1DT5,TRUE
1DT6,FALSE
1DT7,FALSE
1DT9,TRUE
1DTC,FALSE
1DTD,TRUE
1DTE,TRUE
1DTG,TRUE
1DTH,TRUE
1DTI,TRUE
1DTJ,TRUE
1DTK,TRUE
1DTL,TRUE
1DTM,TRUE
5DTM,TRUE
5DTO,TRUE
5DTP,TRUE
5DTQ,TRUE
5DTR,TRUE
5DTS,TRUE
5DTT,TRUE
5DTU,TRUE
5DTV,TRUE
5DTW,FALSE
5DTX,TRUE
5DTY,TRUE
5DTZ,TRUE
1DTO,TRUE
1DTP,TRUE
1DTQ,TRUE
1DTS,TRUE
1DTT,FALSE
1DTU,TRUE
1DTV,FALSE
1DTW,TRUE
1DTX,TRUE
1DTY,TRUE
1DTZ,FALSE
2DT0,TRUE
2DT1,TRUE
2DT2,TRUE
2DT3,TRUE
2DT4,TRUE
2DT5,TRUE
2DT6,FALSE
2DT7,FALSE
4DT6,TRUE
4DT7,TRUE
4DT8,TRUE
4DT9,TRUE
4DTA,TRUE
4DTB,TRUE
4DTC,TRUE
4DTD,TRUE
4DTE,TRUE
4DTF,TRUE
4DTG,TRUE
4DTH,TRUE
4DTI,TRUE
4DTJ,TRUE
4DTK,TRUE
4DTL,TRUE
4DTM,TRUE
4DTN,TRUE
3DT1,TRUE
3DT2,TRUE
3DT3,TRUE
3DT4,TRUE
3DT5,TRUE
3DT6,TRUE
3DT7,FALSE
3DT8,TRUE
3DT9,TRUE
3DTA,TRUE
3DTB,TRUE
3DTC,TRUE
3DTD,TRUE
3DTE,TRUE
3DTF,TRUE
3DTG,TRUE
3DTI,TRUE
3DTJ,TRUE
3DTK,TRUE
1DTN,TRUE
2DT8,TRUE
3DT0,TRUE
3DTM,FALSE
4DT5,TRUE
4DTO,TRUE
5DTL,TRUE
4DTP,TRUE
4DTR,TRUE
4DTS,TRUE
4DTT,TRUE
4DTU,TRUE
4DTW,TRUE
4DTX,TRUE
4DTY,TRUE
4DTZ,TRUE
5DT0,TRUE
5DT1,TRUE
5DT2,TRUE
5DT3,TRUE
5DT4,TRUE
5DT5,TRUE
5DT6,TRUE
5DT7,TRUE
5DT9,TRUE
5DTB,TRUE
5DTC,TRUE
5DTD,TRUE
5DTE,TRUE
5DTF,TRUE
5DTH,TRUE
5DTI,TRUE
5DTJ,TRUE
5DTK,TRUE
2DT9,TRUE
2DTB,FALSE
2DTC,TRUE
2DTD,TRUE
2DTE,TRUE
2DTH,TRUE
2DTI,TRUE
2DTJ,TRUE
2DTM,TRUE
2DTN,TRUE
2DTO,TRUE
2DTR,TRUE
2DTS,TRUE
2DTT,TRUE
2DTU,TRUE
2DTW,TRUE
2DTX,TRUE
2DTY,TRUE
2DTZ,TRUE
3DTN,TRUE
3DTO,TRUE
3DTP,FALSE
3DTQ,TRUE
3DTR,TRUE
3DTS,TRUE
3DTT,TRUE
3DTU,TRUE
3DTV,TRUE
3DTW,TRUE
3DTX,TRUE
3DTY,TRUE
3DTZ,TRUE
4DT0,TRUE
4DT1,TRUE
4DT2,TRUE
4DT3,TRUE
4DT4,TRUE
5DU7,TRUE
5DU8,TRUE
5DU9,TRUE
5DUA,TRUE
5DUB,TRUE
5DUC,FALSE
5DUD,TRUE
5DUE,TRUE
5DUF,TRUE
5DUG,TRUE
5DUH,TRUE
5DUI,TRUE
5DUJ,TRUE
5DUK,TRUE
5DUL,TRUE
5DUM,FALSE
5DUN,TRUE
5DUO,TRUE
5DUP,TRUE
5DUQ,TRUE
5DUR,TRUE
5DUS,TRUE
5DUT,TRUE
5DUU,TRUE
5DUV,TRUE
5DUX,TRUE
5DUY,TRUE
1DUM,FALSE
1DUN,TRUE
1DUO,TRUE
1DUP,TRUE
1DUQ,TRUE
1DUR,TRUE
1DUS,TRUE
1DUT,TRUE
1DUV,TRUE
1DUW,TRUE
1DUX,TRUE
1DUY,TRUE
1DUZ,TRUE
2DU0,TRUE
2DU1,TRUE
2DU2,TRUE
2DU3,TRUE
2DU4,TRUE
2DU5,FALSE
4DU4,TRUE
4DU5,TRUE
4DU6,TRUE
4DU7,TRUE
4DU8,TRUE
4DU9,TRUE
4DUA,TRUE
4DUB,TRUE
4DUC,TRUE
4DUD,TRUE
4DUE,TRUE
4DUF,TRUE
4DUG,TRUE
4DUH,TRUE
4DUI,TRUE
4DUK,TRUE
4DUL,TRUE
4DUM,TRUE
2DUR,TRUE
2DUT,FALSE
2DUU,TRUE
2DUV,FALSE
2DUW,TRUE
2DUX,TRUE
2DUY,TRUE
2DUZ,TRUE
3DU0,TRUE
3DU1,TRUE
3DU2,TRUE
3DU3,TRUE
3DU4,TRUE
3DU5,TRUE
3DU6,TRUE
3DU7,FALSE
3DU8,TRUE
3DUE,TRUE
3DUF,TRUE
4DUO,TRUE
4DUP,TRUE
4DUQ,TRUE
4DUR,TRUE
4DUS,TRUE
4DUT,TRUE
4DUU,TRUE
4DUV,TRUE
4DUW,TRUE
4DUX,TRUE
4DUY,TRUE
4DUZ,TRUE
5DU0,TRUE
5DU1,TRUE
5DU2,TRUE
5DU3,TRUE
5DU4,TRUE
5DU5,TRUE
1DUL,TRUE
2DU6,FALSE
2DUQ,TRUE
3DUG,TRUE
4DU3,TRUE
4DUN,TRUE
5DU6,FALSE
5DUW,TRUE
1DU0,TRUE
1DU1,TRUE
1DU2,FALSE
1DU3,TRUE
1DU4,TRUE
1DU5,TRUE
1DU6,FALSE
1DU9,FALSE
1DUA,TRUE
1DUB,TRUE
1DUC,TRUE
1DUD,TRUE
1DUE,TRUE
1DUF,TRUE
1DUG,TRUE
1DUH,TRUE
1DUI,TRUE
1DUJ,FALSE
1DUK,TRUE
2DU7,FALSE
2DU8,TRUE
2DU9,TRUE
2DUA,TRUE
2DUB,TRUE
2DUC,TRUE
2DUD,TRUE
2DUE,TRUE
2DUF,TRUE
2DUG,TRUE
2DUH,TRUE
2DUI,TRUE
2DUJ,TRUE
2DUK,TRUE
2DUL,TRUE
2DUM,TRUE
2DUN,FALSE
2DUO,TRUE
2DUP,TRUE
3DUH,TRUE
3DUI,TRUE
3DUK,TRUE
3DUL,TRUE
3DUP,TRUE
3DUQ,TRUE
3DUR,TRUE
3DUS,TRUE
3DUT,TRUE
3DUU,TRUE
3DUV,TRUE
3DUW,TRUE
3DUX,TRUE
3DUY,TRUE
3DUZ,TRUE
4DU0,TRUE
4DU1,TRUE
4DU2,TRUE
1DV0,FALSE
1DV1,FALSE
1DV2,FALSE
1DV3,TRUE
1DV4,TRUE
1DV5,FALSE
1DV6,TRUE
1DV7,TRUE
1DV8,TRUE
1DV9,FALSE
1DVA,TRUE
1DVB,TRUE
1DVC,TRUE
1DVD,FALSE
1DVE,TRUE
1DVF,TRUE
1DVG,TRUE
1DVH,FALSE
1DVI,TRUE
5DVX,TRUE
5DVY,TRUE
5DVZ,TRUE
1DVK,TRUE
1DVL,TRUE
1DVM,TRUE
1DVN,TRUE
1DVO,TRUE
1DVP,TRUE
1DVQ,TRUE
1DVR,TRUE
1DVS,TRUE
1DVT,TRUE
1DVU,TRUE
1DVV,FALSE
1DVW,FALSE
1DVX,TRUE
1DVY,TRUE
1DVZ,TRUE
2DV0,TRUE
2DV3,TRUE
2DV4,TRUE
3DVU,TRUE
3DVV,TRUE
3DVW,TRUE
3DVX,TRUE
3DVZ,TRUE
4DV0,TRUE
4DV1,TRUE
4DV2,TRUE
4DV3,TRUE
4DV4,TRUE
4DV5,TRUE
4DV6,TRUE
4DV7,TRUE
4DV8,TRUE
4DV9,TRUE
4DVA,TRUE
4DVB,TRUE
4DVC,TRUE
2DVR,TRUE
2DVS,TRUE
2DVT,TRUE
2DVU,TRUE
2DVV,TRUE
2DVW,TRUE
2DVX,TRUE
2DVY,TRUE
2DVZ,TRUE
3DV0,FALSE
3DV1,TRUE
3DV2,TRUE
3DV3,TRUE
3DV4,TRUE
3DV5,TRUE
3DV6,TRUE
3DV7,TRUE
3DV8,TRUE
3DV9,TRUE
4DVE,TRUE
4DVF,TRUE
4DVG,TRUE
4DVH,TRUE
4DVI,TRUE
4DVJ,TRUE
4DVK,TRUE
4DVL,TRUE
4DVN,TRUE
4DVO,TRUE
4DVQ,TRUE
4DVR,TRUE
4DVS,TRUE
4DVT,TRUE
4DVV,TRUE
4DVW,TRUE
4DVX,TRUE
4DVY,TRUE
1DVJ,TRUE
2DV5,TRUE
2DVQ,TRUE
3DVA,TRUE
3DVT,TRUE
4DVD,TRUE
4DVZ,TRUE
5DVW,TRUE
5DV0,TRUE
5DV2,TRUE
5DV3,TRUE
5DV4,TRUE
5DV5,TRUE
5DV6,TRUE
5DV7,FALSE
5DV8,TRUE
5DV9,TRUE
5DVA,TRUE
5DVB,TRUE
5DVC,TRUE
5DVF,TRUE
5DVH,TRUE
5DVI,TRUE
5DVJ,TRUE
5DVK,TRUE
5DVL,TRUE
5DVM,TRUE
5DVN,TRUE
5DVO,TRUE
5DVP,TRUE
5DVR,TRUE
5DVS,TRUE
5DVV,TRUE
2DV6,TRUE
2DV7,TRUE
2DV9,TRUE
2DVA,TRUE
2DVB,TRUE
2DVC,TRUE
2DVD,TRUE
2DVE,TRUE
2DVF,TRUE
2DVG,TRUE
2DVH,FALSE
2DVI,TRUE
2DVJ,FALSE
2DVK,TRUE
2DVL,TRUE
2DVM,TRUE
2DVN,TRUE
2DVO,TRUE
2DVP,TRUE
3DVB,TRUE
3DVC,TRUE
3DVD,TRUE
3DVE,TRUE
3DVF,TRUE
3DVG,TRUE
3DVH,TRUE
3DVI,TRUE
3DVJ,TRUE
3DVK,TRUE
3DVL,TRUE
3DVM,TRUE
3DVN,TRUE
3DVO,TRUE
3DVP,FALSE
3DVQ,TRUE
3DVR,TRUE
3DVS,TRUE
1DW0,TRUE
1DW1,TRUE
1DW2,TRUE
1DW3,TRUE
1DW4,FALSE
1DW5,FALSE
1DW6,TRUE
1DW9,TRUE
1DWA,TRUE
1DWB,TRUE
1DWC,TRUE
1DWD,TRUE
1DWE,TRUE
1DWF,TRUE
1DWG,TRUE
1DWH,TRUE
1DWI,TRUE
1DWJ,TRUE
1DWK,TRUE
5DWU,TRUE
5DWV,TRUE
5DWW,TRUE
5DWX,TRUE
5DWY,TRUE
5DWZ,TRUE
1DWM,FALSE
1DWN,TRUE
1DWO,TRUE
1DWP,TRUE
1DWQ,TRUE
1DWR,TRUE
1DWS,TRUE
1DWT,TRUE
1DWU,TRUE
1DWV,TRUE
1DWW,TRUE
1DWX,TRUE
1DWY,FALSE
1DWZ,FALSE
2DW0,TRUE
2DW1,TRUE
2DW2,TRUE
2DW3,FALSE
2DW4,TRUE
3DWW,FALSE
3DWY,TRUE
3DWZ,TRUE
4DW0,TRUE
4DW1,TRUE
4DW2,TRUE
4DW3,TRUE
4DW4,TRUE
4DW5,TRUE
4DW6,TRUE
4DW7,TRUE
4DW8,TRUE
4DWA,TRUE
4DWB,TRUE
4DWC,TRUE
4DWD,TRUE
4DWE,TRUE
4DWF,TRUE
2DWS,TRUE
2DWT,TRUE
2DWU,TRUE
2DWV,FALSE
2DWW,TRUE
2DWX,TRUE
2DWY,TRUE
2DWZ,TRUE
3DW0,TRUE
3DW1,TRUE
3DW3,TRUE
3DW4,TRUE
3DW5,TRUE
3DW6,TRUE
3DW7,TRUE
3DW8,TRUE
3DW9,TRUE
3DWA,TRUE
3DWB,TRUE
4DWH,TRUE
4DWI,TRUE
4DWJ,TRUE
4DWK,TRUE
4DWL,TRUE
4DWM,TRUE
4DWN,TRUE
4DWO,TRUE
4DWP,TRUE
4DWQ,TRUE
4DWR,TRUE
4DWS,TRUE
4DWT,TRUE
4DWU,TRUE
4DWV,TRUE
4DWW,TRUE
4DWX,TRUE
4DWY,TRUE
1DWL,FALSE
2DW5,TRUE
2DWR,TRUE
3DWC,TRUE
3DWV,TRUE
4DWG,TRUE
4DWZ,TRUE
5DWS,TRUE
5DW0,TRUE
5DW1,TRUE
5DW2,TRUE
5DW3,TRUE
5DW4,TRUE
5DW5,TRUE
5DW6,TRUE
5DW7,FALSE
5DW8,TRUE
5DWA,TRUE
5DWB,TRUE
5DWC,TRUE
5DWD,TRUE
5DWE,TRUE
5DWF,TRUE
5DWG,TRUE
5DWI,TRUE
5DWJ,TRUE
5DWK,TRUE
5DWL,TRUE
5DWM,TRUE
5DWN,TRUE
5DWP,TRUE
5DWQ,TRUE
5DWR,TRUE
2DW6,TRUE
2DW7,TRUE
2DWA,TRUE
2DWB,TRUE
2DWC,TRUE
2DWD,TRUE
2DWE,TRUE
2DWF,FALSE
2DWG,TRUE
2DWH,TRUE
2DWI,TRUE
2DWJ,TRUE
2DWK,TRUE
2DWL,FALSE
2DWM,FALSE
2DWN,FALSE
2DWO,TRUE
2DWP,FALSE
2DWQ,TRUE
3DWD,TRUE
3DWE,TRUE
3DWF,TRUE
3DWG,TRUE
3DWH,TRUE
3DWI,TRUE
3DWJ,TRUE
3DWK,FALSE
3DWL,TRUE
3DWM,TRUE
3DWN,TRUE
3DWO,TRUE
3DWP,TRUE
3DWQ,TRUE
3DWR,TRUE
3DWS,TRUE
3DWT,TRUE
3DWU,TRUE
1DX0,FALSE
1DX1,FALSE
1DX4,TRUE
1DX5,TRUE
1DX6,TRUE
1DX7,FALSE
1DX8,FALSE
1DX9,TRUE
1DXA,TRUE
1DXC,TRUE
1DXD,TRUE
1DXE,TRUE
1DXF,FALSE
1DXG,TRUE
1DXH,TRUE
1DXI,TRUE
1DXJ,TRUE
1DXK,FALSE
1DXL,FALSE
5DXX,TRUE
5DXY,TRUE
5DXZ,TRUE
1DXN,TRUE
1DXO,TRUE
1DXP,TRUE
1DXQ,TRUE
1DXR,TRUE
1DXS,FALSE
1DXT,TRUE
1DXU,TRUE
1DXV,TRUE
1DXW,FALSE
1DXX,TRUE
1DXY,TRUE
1DXZ,FALSE
2DX0,TRUE
2DX1,TRUE
2DX2,FALSE
2DX3,FALSE
2DX4,FALSE
2DX5,TRUE
4DX1,TRUE
4DX2,TRUE
4DX3,TRUE
4DX5,TRUE
4DX6,TRUE
4DX7,TRUE
4DX8,TRUE
4DX9,TRUE
4DXA,TRUE
4DXB,TRUE
4DXC,TRUE
4DXD,TRUE
4DXE,TRUE
4DXF,TRUE
4DXG,TRUE
4DXH,TRUE
4DXI,TRUE
4DXJ,TRUE
2DXX,TRUE
2DXY,TRUE
3DX0,TRUE
3DX1,TRUE
3DX2,TRUE
3DX3,TRUE
3DX4,TRUE
3DX5,TRUE
3DX6,TRUE
3DX7,TRUE
3DX8,TRUE
3DX9,TRUE
3DXA,TRUE
3DXB,TRUE
3DXC,TRUE
3DXD,TRUE
3DXE,TRUE
3DXF,TRUE
3DXG,TRUE
4DXL,TRUE
4DXM,TRUE
4DXN,TRUE
4DXO,TRUE
4DXP,TRUE
4DXQ,TRUE
4DXR,TRUE
4DXS,TRUE
4DXT,TRUE
4DXU,TRUE
4DXV,TRUE
4DXW,TRUE
4DXX,TRUE
4DXY,TRUE
4DXZ,TRUE
5DX0,TRUE
5DX1,TRUE
5DX3,TRUE
1DXM,TRUE
2DX6,TRUE
2DXW,TRUE
3DXH,TRUE
4DX0,TRUE
4DXK,TRUE
5DX4,TRUE
5DXW,TRUE
5DX5,TRUE
5DX6,TRUE
5DX7,TRUE
5DX8,TRUE
5DX9,TRUE
5DXA,TRUE
5DXB,TRUE
5DXD,TRUE
5DXE,TRUE
5DXF,TRUE
5DXG,TRUE
5DXH,TRUE
5DXI,TRUE
5DXJ,TRUE
5DXK,TRUE
5DXL,TRUE
5DXM,TRUE
5DXN,TRUE
5DXO,TRUE
5DXP,TRUE
5DXQ,TRUE
5DXR,TRUE
5DXT,TRUE
5DXU,TRUE
5DXV,TRUE
2DX7,TRUE
2DX8,TRUE
2DXA,TRUE
2DXB,TRUE
2DXC,TRUE
2DXD,TRUE
2DXE,TRUE
2DXF,TRUE
2DXI,TRUE
2DXL,TRUE
2DXM,FALSE
2DXN,TRUE
2DXP,TRUE
2DXQ,TRUE
2DXR,TRUE
2DXS,TRUE
2DXT,TRUE
2DXU,TRUE
2DXV,TRUE
3DXI,TRUE
3DXJ,FALSE
3DXK,TRUE
3DXL,TRUE
3DXM,TRUE
3DXN,TRUE
3DXO,TRUE
3DXP,TRUE
3DXQ,TRUE
3DXR,TRUE
3DXS,TRUE
3DXT,TRUE
3DXU,TRUE
3DXV,TRUE
3DXW,TRUE
3DXX,TRUE
3DXY,TRUE
3DXZ,TRUE
1DY0,TRUE
1DY1,TRUE
1DY2,TRUE
1DY3,TRUE
1DY4,TRUE
1DY5,TRUE
1DY6,TRUE
1DY7,TRUE
1DY8,TRUE
1DY9,TRUE
1DYA,TRUE
1DYB,TRUE
1DYC,TRUE
1DYD,TRUE
1DYE,TRUE
1DYF,TRUE
1DYG,TRUE
1DYH,TRUE
1DYI,TRUE
5DYH,TRUE
5DYI,TRUE
5DYJ,TRUE
5DYK,TRUE
5DYL,TRUE
5DYM,TRUE
5DYN,TRUE
5DYO,TRUE
5DYP,TRUE
5DYQ,TRUE
5DYR,TRUE
5DYS,TRUE
5DYT,TRUE
5DYU,TRUE
5DYV,TRUE
5DYW,TRUE
5DYX,TRUE
5DYY,TRUE
5DYZ,TRUE
1DYK,TRUE
1DYL,TRUE
1DYM,TRUE
1DYN,TRUE
1DYO,TRUE
1DYP,TRUE
1DYQ,TRUE
1DYR,TRUE
1DYS,TRUE
1DYT,TRUE
1DYU,TRUE
1DYW,TRUE
1DYZ,TRUE
2DY0,TRUE
2DY1,TRUE
2DY2,TRUE
2DY3,TRUE
2DY4,TRUE
2DY5,TRUE
4DYR,TRUE
4DYS,TRUE
4DYT,TRUE
4DYU,TRUE
4DYV,TRUE
4DYW,TRUE
4DYX,TRUE
4DYY,TRUE
4DYZ,TRUE
5DY0,TRUE
5DY1,TRUE
5DY2,TRUE
5DY3,TRUE
5DY4,TRUE
5DY5,TRUE
5DY6,TRUE
5DY7,TRUE
5DY8,TRUE
5DY9,TRUE
5DYA,TRUE
5DYB,TRUE
5DYC,TRUE
5DYD,TRUE
5DYE,TRUE
5DYF,TRUE
2DYU,TRUE
2DYV,TRUE
2DYW,TRUE
2DYX,TRUE
2DYY,TRUE
3DY0,TRUE
3DY3,TRUE
3DY4,TRUE
3DY5,FALSE
3DY6,TRUE
3DY7,TRUE
3DY8,TRUE
3DY9,TRUE
3DYA,TRUE
3DYB,TRUE
3DYC,TRUE
3DYD,TRUE
3DYE,TRUE
3DYF,TRUE
4DY6,TRUE
4DY7,TRUE
4DY8,TRUE
4DY9,TRUE
4DYA,TRUE
4DYB,TRUE
4DYC,TRUE
4DYD,TRUE
4DYE,TRUE
4DYG,TRUE
4DYH,TRUE
4DYJ,TRUE
4DYK,TRUE
4DYL,TRUE
4DYM,TRUE
4DYN,TRUE
4DYO,TRUE
4DYP,TRUE
1DYJ,TRUE
2DY7,FALSE
2DYT,TRUE
3DYG,TRUE
4DY5,TRUE
4DYQ,TRUE
5DYG,TRUE
2DY8,FALSE
2DY9,TRUE
2DYA,TRUE
2DYB,TRUE
2DYC,TRUE
2DYD,FALSE
2DYF,TRUE
2DYH,TRUE
2DYI,TRUE
2DYJ,TRUE
2DYK,TRUE
2DYL,TRUE
2DYM,TRUE
2DYN,TRUE
2DYO,TRUE
2DYP,TRUE
2DYQ,TRUE
2DYR,TRUE
2DYS,TRUE
3DYH,TRUE
3DYI,TRUE
3DYJ,TRUE
3DYL,TRUE
3DYM,TRUE
3DYN,TRUE
3DYO,TRUE
3DYP,TRUE
3DYQ,TRUE
3DYR,TRUE
3DYS,TRUE
3DYT,TRUE
3DYU,FALSE
3DYV,TRUE
4DY0,TRUE
4DY1,TRUE
4DY3,TRUE
4DY4,TRUE
1DZ0,TRUE
1DZ1,FALSE
1DZ3,TRUE
1DZ4,TRUE
1DZ5,FALSE
1DZ6,TRUE
1DZ7,FALSE
1DZ8,TRUE
1DZ9,TRUE
1DZA,TRUE
1DZB,TRUE
1DZC,FALSE
1DZD,FALSE
1DZE,TRUE
1DZF,TRUE
1DZG,TRUE
1DZH,TRUE
1DZI,TRUE
1DZJ,TRUE
5DZP,TRUE
5DZQ,TRUE
5DZR,TRUE
5DZS,TRUE
5DZT,TRUE
5DZU,TRUE
5DZV,TRUE
5DZW,TRUE
5DZX,TRUE
5DZY,TRUE
5DZZ,TRUE
1DZL,FALSE
1DZM,FALSE
1DZN,TRUE
1DZO,TRUE
1DZP,FALSE
1DZQ,TRUE
1DZR,TRUE
1DZT,TRUE
1DZU,TRUE
1DZV,TRUE
1DZW,TRUE
1DZX,TRUE
1DZY,TRUE
1DZZ,TRUE
2DZ7,TRUE
2DZ9,TRUE
2DZA,TRUE
2DZB,TRUE
2DZC,TRUE
4DZ8,TRUE
4DZ9,TRUE
4DZA,TRUE
4DZB,TRUE
4DZD,TRUE
4DZG,TRUE
4DZH,TRUE
4DZI,TRUE
4DZJ,TRUE
4DZK,TRUE
4DZL,TRUE
4DZM,TRUE
4DZN,TRUE
4DZO,TRUE
4DZP,TRUE
4DZR,TRUE
4DZS,TRUE
4DZT,TRUE
3DZ2,TRUE
3DZ3,TRUE
3DZ4,TRUE
3DZ5,TRUE
3DZ6,TRUE
3DZ7,TRUE
3DZ8,TRUE
3DZA,TRUE
3DZB,TRUE
3DZC,TRUE
3DZD,TRUE
3DZE,TRUE
3DZF,TRUE
3DZG,TRUE
3DZH,TRUE
3DZI,TRUE
3DZJ,TRUE
3DZK,TRUE
3DZL,TRUE
1DZK,TRUE
2DZD,FALSE
3DZ1,TRUE
3DZM,TRUE
4DZ7,TRUE
4DZU,TRUE
5DZO,TRUE
4DZV,TRUE
4DZW,TRUE
4DZY,TRUE
4DZZ,TRUE
5DZ0,TRUE
5DZ1,TRUE
5DZ2,TRUE
5DZ3,TRUE
5DZ5,TRUE
5DZ6,TRUE
5DZ7,TRUE
5DZ8,TRUE
5DZ9,TRUE
5DZA,TRUE
5DZB,TRUE
5DZC,TRUE
5DZD,TRUE
5DZE,TRUE
5DZF,TRUE
5DZG,TRUE
5DZH,TRUE
5DZI,TRUE
5DZJ,TRUE
5DZK,TRUE
5DZL,TRUE
5DZM,TRUE
5DZN,TRUE
2DZE,TRUE
2DZI,FALSE
2DZJ,FALSE
2DZK,FALSE
2DZL,FALSE
2DZM,FALSE
2DZN,TRUE
2DZO,TRUE
2DZP,TRUE
2DZQ,FALSE
2DZR,FALSE
2DZS,TRUE
2DZT,TRUE
2DZU,TRUE
2DZV,TRUE
2DZW,TRUE
2DZX,TRUE
2DZY,TRUE
2DZZ,TRUE
3DZN,TRUE
3DZO,TRUE
3DZP,TRUE
3DZQ,TRUE
3DZR,TRUE
3DZT,TRUE
3DZU,FALSE
3DZV,TRUE
3DZW,TRUE
3DZY,FALSE
3DZZ,TRUE
4DZ0,TRUE
4DZ1,TRUE
4DZ2,TRUE
4DZ3,TRUE
4DZ4,TRUE
4DZ5,TRUE
4DZ6,TRUE
1.00E+00,FALSE
1.00E+02,FALSE
1.00E+03,TRUE
1.00E+04,TRUE
1.00E+05,TRUE
1.00E+06,FALSE
1.00E+07,TRUE
1.00E+08,FALSE
1.00E+09,FALSE
1E0A,FALSE
1E0B,TRUE
1E0C,TRUE
1E0D,TRUE
1E0E,FALSE
1E0F,FALSE
1E0G,FALSE
1E0H,FALSE
1E0J,TRUE
1E0K,TRUE
5.00E+09,TRUE
5E0A,TRUE
5E0B,TRUE
5E0C,TRUE
5E0E,TRUE
5E0F,TRUE
5E0G,TRUE
5E0H,TRUE
5E0I,TRUE
5E0J,TRUE
5E0K,TRUE
5E0L,TRUE
5E0M,TRUE
5E0N,TRUE
5E0O,TRUE
5E0Q,TRUE
5E0R,TRUE
5E0S,TRUE
5E0T,TRUE
5E0U,TRUE
5E0V,TRUE
5E0W,TRUE
5E0X,TRUE
5E0Y,TRUE
5E0Z,TRUE
1E0M,TRUE
1E0N,FALSE
1E0O,TRUE
1E0P,TRUE
1E0Q,FALSE
1E0R,TRUE
1E0S,TRUE
1E0T,TRUE
1E0U,TRUE
1E0V,TRUE
1E0W,TRUE
1E0X,TRUE
1E0Y,TRUE
1E0Z,FALSE
2.00E+00,TRUE
2.00E+01,TRUE
2.00E+02,TRUE
2.00E+03,TRUE
2.00E+07,TRUE
4.00E+06,TRUE
4.00E+07,TRUE
4.00E+08,TRUE
4.00E+09,TRUE
4E0A,TRUE
4E0B,TRUE
4E0C,TRUE
4E0D,TRUE
4E0E,TRUE
4E0F,TRUE
4E0G,TRUE
4E0H,TRUE
4E0I,TRUE
4E0J,TRUE
4E0K,TRUE
4E0L,TRUE
4E0M,TRUE
4E0N,TRUE
3.00E+00,FALSE
3.00E+01,TRUE
3.00E+02,TRUE
3.00E+03,TRUE
3.00E+04,TRUE
3.00E+05,TRUE
3.00E+07,TRUE
